LGA_Name,State,Latitude,Longitude,mean_nightlight_intensity,MPI,Headcount_Ratio,Intensity_of_Deprivation,In_Severe_Poverty,population_density,health_facility_count,school_count,road_density_km,ndvi_mean,rainfall_mm,idp_count,food_price_index,composite_poverty_score,cluster,cluster_label,risk_level
Ohaozara,Ebonyi,6.030218,7.71407,0.05247442469800718,0.0341,8.0227,42.4481,1.0561,500.0925951321874,74.0,494.0,1.2819,0.341004936918729,3919.851883141639,0.0,0.0,0.5406453323397566,1,High Risk - Severe Poverty,High
Ohaukwu,Ebonyi,6.030218,7.71407,0.004499514269134633,0.0341,8.0227,42.4481,1.0561,500.0925951321875,126.0,494.0,1.2819,0.40352693554272445,2099.501079481447,0.0,0.0,0.5174490371889776,1,High Risk - Severe Poverty,High
Onicha,Ebonyi,6.11252,7.825484,0.0,0.0341,8.0227,42.4481,1.0561,500.09259513218745,99.0,494.0,1.2819,0.5517188605365624,3178.8005271154097,0.0,0.0,0.5302158366249382,1,High Risk - Severe Poverty,High
Ikwo,Ebonyi,12.473,7.487,0.005967847657103076,0.0341,8.0227,42.4481,1.0561,500.09259513218745,130.0,494.0,1.2819,0.40352693554272445,2099.501079481447,0.0,0.0,0.5155379614220987,1,High Risk - Severe Poverty,High
Akoko Edo,Edo,7.275622,6.107379,0.04738354478180294,0.0358,8.316,43.0149,1.695,248.48405975596245,0.0,198.0,0.3243,0.5143281725932691,2700.005613323123,0.0,0.0,0.6818352684087453,1,High Risk - Severe Poverty,High
Egor,Edo,6.382926,5.569175,1.0296422311753937,0.0358,8.316,43.0149,1.695,248.48405975596245,87.0,198.0,0.3243,0.4863637334643519,2304.766341183406,0.0,0.0,0.6169207148446216,1,High Risk - Severe Poverty,High
Esan Central,Edo,6.738727,6.218905,0.044693880792086325,0.0358,8.316,43.0149,1.695,248.48405975596245,38.0,198.0,0.6597799999999999,0.37876124611586476,2900.091605473757,0.0,0.0,0.6474314530707836,1,High Risk - Severe Poverty,High
Esan North East,Edo,6.7,6.333333,0.17222594360400384,0.0358,8.316,43.0149,1.695,248.48405975596242,0.0,198.0,0.3243,0.5314709082189464,2432.308705284784,0.0,0.0,0.6787679913765499,1,High Risk - Severe Poverty,High
Esan South East,Edo,6.659722,6.382222,0.05490794683426524,0.0358,8.316,43.0149,1.695,248.48405975596242,0.0,198.0,0.6597799999999999,0.5943182917662688,2868.1684981620315,0.0,0.0,0.6649930017075283,1,High Risk - Severe Poverty,High
Esan West,Edo,6.753472,6.073766,0.07006090063450933,0.0358,8.316,43.0149,1.695,248.48405975596245,61.0,198.0,0.3243,0.4863637334643519,2304.766341183406,0.0,0.0,0.6526843540686321,1,High Risk - Severe Poverty,High
Etsako Central,Edo,7.08965,6.50146,0.01618226752258264,0.0358,8.316,43.0149,1.695,248.48405975596242,37.0,198.0,0.3243,0.47978842931342525,2629.5917182803305,0.0,0.0,0.665258108621808,1,High Risk - Severe Poverty,High
Etsako East,Edo,7.106769,6.687541,0.08992846947992784,0.0358,8.316,43.0149,1.695,248.48405975596245,50.0,198.0,0.3243,0.4863637334643519,2304.766341183406,0.0,0.0,0.6573524739287114,1,High Risk - Severe Poverty,High
Etsako West,Edo,6.913601,6.29955,0.13601352885064666,0.0358,8.316,43.0149,1.695,248.48405975596242,71.0,198.0,0.49204,0.4730340331945854,3246.230349029259,0.0,0.0,0.638047752089243,1,High Risk - Severe Poverty,High
Igueben,Edo,6.6,6.58333333,0.16656084100513374,0.0358,8.316,43.0149,1.695,248.48405975596245,32.0,198.0,0.3243,0.49462256134408855,2195.521394042179,0.0,0.0,0.6639071783775246,1,High Risk - Severe Poverty,High
Ikpoba Okha,Edo,6.256981,5.722929,0.04738354478180294,0.0358,8.316,43.0149,1.695,248.48405975596245,0.0,198.0,0.49204,0.5483995319608267,2724.390347688213,0.0,0.0,0.6735065693024891,1,High Risk - Severe Poverty,High
Oredo,Edo,6.183772,5.596106,1.0521126431234353,0.0358,8.316,43.0149,1.695,248.48405975596242,122.0,198.0,0.6597799999999999,0.35126655196095885,1423.9592755713134,0.0,0.0,0.5833049867367978,1,High Risk - Severe Poverty,High
Orhionmwon,Edo,6.294568,6.027932,0.6606730373401871,0.0358,8.316,43.0149,1.695,248.48405975596245,47.0,198.0,0.6597799999999999,0.5863702333780372,1467.6389027813823,0.0,0.0,0.6280785920875274,1,High Risk - Severe Poverty,High
Ovia North East,Edo,6.29312,5.543304,0.17222594360400384,0.0358,8.316,43.0149,1.695,248.48405975596245,0.0,198.0,0.3243,0.5314709082189464,2432.308705284784,0.0,0.0,0.6787679913765499,1,High Risk - Severe Poverty,High
Ovia South West,Edo,6.567402,5.353142,0.05023448065402493,0.0358,8.316,43.0149,1.695,248.48405975596242,0.0,198.0,0.6597799999999999,0.5205201154609418,1239.3873489702225,0.0,0.0,0.6651078250016226,1,High Risk - Severe Poverty,High
Owan East,Edo,6.943126,5.985832,0.011769378617543963,0.0358,8.316,43.0149,1.695,248.48405975596245,54.0,198.0,0.3243,0.4863637334643519,2304.766341183406,0.0,0.0,0.657397779742451,1,High Risk - Severe Poverty,High
Owan West,Edo,6.907245,5.924599,0.021326549890884703,0.0358,8.316,43.0149,1.695,248.48405975596245,44.0,198.0,0.6597799999999999,0.5138647253198467,1280.279130352301,0.0,0.0,0.6451930695412549,1,High Risk - Severe Poverty,High
Uhunmwonde,Edo,6.617483,5.985682,0.11825398247427853,0.0358,8.316,43.0149,1.695,248.48405975596242,0.0,198.0,0.3243,0.5314709082189464,2432.308705284784,0.0,0.0,0.680094038923838,1,High Risk - Severe Poverty,High
Ado-Ekiti,Ekiti,7.621111,5.221389,0.5974723230933677,0.0532,12.4744,42.6072,3.5337,619.2524691243917,0.0,248.0,3.3453,0.401596409177995,1379.4679241804083,0.0,0.0,0.5205330571352803,1,High Risk - Severe Poverty,High
Efon,Ekiti,7.36666667,3.63333333,0.016888835748680206,0.0532,12.4744,42.6072,3.5337,619.2524691243917,43.0,248.0,3.3453,0.4031945451476518,1398.4134903413026,0.0,0.0,0.5146412750789034,1,High Risk - Severe Poverty,High
Ekiti East,Ekiti,7.749096,5.719633,0.011670536741420821,0.0532,12.4744,42.6072,3.5337,619.2524691243916,36.0,248.0,3.3453,0.3491484406806201,1426.1368490052203,0.0,0.0,0.5180507344760562,1,High Risk - Severe Poverty,High
Ekiti South West,Ekiti,7.617082,5.24349,0.01191185527446291,0.0532,12.4744,42.6072,3.5337,619.2524691243916,41.0,248.0,3.3453,0.4035664789207182,1517.8971377688572,0.0,0.0,0.5157010554743643,1,High Risk - Severe Poverty,High
Ekiti West,Ekiti,7.657723,5.223741,0.006509082574470371,0.0532,12.4744,42.6072,3.5337,619.2524691243916,48.0,248.0,3.3453,0.3913416853854478,1229.4412971205425,0.0,0.0,0.5125525472413377,1,High Risk - Severe Poverty,High
Emure,Ekiti,7.45,5.46667,0.005050526327735544,0.0532,12.4744,42.6072,3.5337,619.2524691243916,26.0,248.0,3.3453,0.4035664789207182,1517.8971377688572,0.0,0.0,0.5229008827917435,1,High Risk - Severe Poverty,High
Gbonyin,Ekiti,7.621623,5.239016,0.004329469109314199,0.0532,12.4744,42.6072,3.5337,619.2524691243916,0.0,248.0,3.3453,0.4472392664403536,1308.719407310556,0.0,0.0,0.5351060985859435,1,High Risk - Severe Poverty,High
Ido-Osi,Ekiti,7.856505,5.175537,0.024779033858196537,0.0532,12.4744,42.6072,3.5337,619.2524691243916,46.0,248.0,3.3453,0.4031945451476517,1398.4134903413023,0.0,0.0,0.5130411692761545,1,High Risk - Severe Poverty,High
Ijero,Ekiti,7.81667,5.08333,0.0066070186751463755,0.0532,12.4744,42.6072,3.5337,619.2524691243916,51.0,248.0,3.3453,0.44836898355023563,1243.2744402711683,0.0,0.0,0.5111438910303464,1,High Risk - Severe Poverty,High
Ikere,Ekiti,7.5,5.23333,0.04822165786847805,0.0532,12.4744,42.6072,3.5337,619.2524691243916,48.0,248.0,3.3453,0.4031945451476517,1398.4134903413023,0.0,0.0,0.5115277029147299,1,High Risk - Severe Poverty,High
Ikole,Ekiti,7.78333333,5.51666667,6.58193912991339e-05,0.0532,12.4744,42.6072,3.5337,619.2524691243916,43.0,248.0,3.3453,0.3843774390137732,1590.0020218188617,0.0,0.0,0.5150546030201483,1,High Risk - Severe Poverty,High
Ilejemeje,Ekiti,7.953263,5.230908,0.0,0.0532,12.4744,42.6072,3.5337,619.2524691243916,21.0,248.0,3.3453,0.4065180415456619,1509.0037759447973,0.0,0.0,0.5253687201494979,1,High Risk - Severe Poverty,High
Irepodun/Ifelodun,Ekiti,7.621111,5.221389,0.03451497679142127,0.0532,12.4744,42.6072,3.5337,619.2524691243916,48.0,248.0,3.3453,0.4427361771081819,1503.2128434907197,0.0,0.0,0.5118644650119976,1,High Risk - Severe Poverty,High
Ise/Orun,Ekiti,7.46,5.42,0.0014971275141333294,0.0532,12.4744,42.6072,3.5337,619.2524691243916,47.0,248.0,3.3453,0.4031945451476517,1398.4134903413023,0.0,0.0,0.5131444369341664,1,High Risk - Severe Poverty,High
Moba,Ekiti,7.987774,5.124049,0.04179959194291206,0.0532,12.4744,42.6072,3.5337,619.2524691243916,32.0,248.0,3.3453,0.45022865241556786,1840.6926774089404,0.0,0.0,0.5191854878940204,1,High Risk - Severe Poverty,High
Oye,Ekiti,7.79944444,5.32833333,0.006155050632717846,0.0532,12.4744,42.6072,3.5337,619.2524691243916,42.0,248.0,3.3453,0.4031945451476518,1398.4134903413026,0.0,0.0,0.5153737455205589,1,High Risk - Severe Poverty,High
Aninri,Enugu,6.05,7.58333333,0.0,0.03,6.8819,43.6104,2.3834,615.0720437082235,37.0,384.0,2.4565,0.4016048786375043,1352.4044001933514,0.0,0.0,0.5195685814007612,1,High Risk - Severe Poverty,High
Awgu,Enugu,6.1169,7.476,0.011844488432010015,0.03,6.8819,43.6104,2.3834,615.0720437082235,53.0,384.0,2.4565,0.4452492516154414,1410.621145411118,0.0,0.0,0.5117775718746038,1,High Risk - Severe Poverty,High
Enugu East,Enugu,6.53333,7.53333,0.47465436859700666,0.03,6.8819,43.6104,2.3834,615.0720437082236,137.0,384.0,2.4565,0.2900705940159234,1209.9547789361825,0.0,0.0,0.46103170645471575,1,High Risk - Severe Poverty,High
Enugu North,Enugu,6.46666667,7.51666667,3.407221186983174,0.03,6.8819,43.6104,2.3834,615.0720437082235,147.0,384.0,2.4565,0.42464674999143304,1424.354417562286,0.0,0.0,0.3842934053464718,1,High Risk - Severe Poverty,High
Enugu South,Enugu,6.4,7.5,1.3445667128477778,0.03,6.8819,43.6104,2.3834,615.0720437082235,95.0,384.0,2.4565,0.4673494792403548,1527.7643651958554,0.0,0.0,0.4593461618903941,1,High Risk - Severe Poverty,High
Ezeagu,Enugu,6.75,7.33333333,0.008660513656886437,0.03,6.8819,43.6104,2.3834,615.0720437082236,81.0,384.0,2.4565,0.4594276845418076,1434.9341251700378,0.0,0.0,0.4987307995664053,1,High Risk - Severe Poverty,High
Igbo Etiti,Enugu,6.66667,7.36667,0.016316512275065018,0.03,6.8819,43.6104,2.3834,615.0720437082235,0.0,384.0,2.4565,0.5854394335184907,1423.4669887538805,0.0,0.0,0.5365114478562363,1,High Risk - Severe Poverty,High
Igbo Eze North,Enugu,6.98333,7.45,0.016297410395889046,0.03,6.8819,43.6104,2.3834,615.0720437082236,0.0,384.0,2.4565,0.49137944517415627,1384.7674108219246,0.0,0.0,0.5365119171739987,1,High Risk - Severe Poverty,High
Igbo Eze South,Enugu,6.91667,7.4,0.016316512275065018,0.03,6.8819,43.6104,2.3834,615.0720437082235,0.0,384.0,2.4565,0.552387664373147,1275.6076350355152,0.0,0.0,0.5365114478562363,1,High Risk - Severe Poverty,High
Isi-Uzo,Enugu,6.78333333,7.71666667,9.550939587985769e-05,0.03,6.8819,43.6104,2.3834,615.0720437082235,67.0,384.0,2.4565,0.4452492516154414,1410.621145411118,0.0,0.0,0.5055037348119492,1,High Risk - Severe Poverty,High
Nkanu East,Enugu,6.33333333,7.65,0.018415653732587706,0.03,6.8819,43.6104,2.3834,615.0720437082236,73.0,384.0,2.4565,0.4534899825738433,1609.504713151934,0.0,0.0,0.5022411236439436,1,High Risk - Severe Poverty,High
Nkanu West,Enugu,6.3,7.55,0.06354084015403767,0.03,6.8819,43.6104,2.3834,615.0720437082236,56.0,384.0,2.4565,0.4452492516154414,1410.621145411118,0.0,0.0,0.5091011842147923,1,High Risk - Severe Poverty,High
Nsukka,Enugu,6.85666667,7.39583333,0.04460641720171633,0.03,6.8819,43.6104,2.3834,615.0720437082235,104.0,384.0,2.4565,0.47249704326933517,1473.96929898795,0.0,0.0,0.48706638771286237,1,High Risk - Severe Poverty,High
Oji-River,Enugu,6.26666667,7.26666667,0.0061017233933975444,0.03,6.8819,43.6104,2.3834,615.0720437082235,0.0,384.0,2.4565,0.49137944517415627,1384.7674108219246,0.0,0.0,0.5367624169790748,1,High Risk - Severe Poverty,High
Udenu,Enugu,6.91667,7.51667,0.03913039595964752,0.03,6.8819,43.6104,2.3834,615.0720437082235,92.0,384.0,2.4565,0.43982665085770867,1300.5789315395077,0.0,0.0,0.49282592913742707,1,High Risk - Severe Poverty,High
Udi,Enugu,6.31667,7.43333,0.05191504392158995,0.03,6.8819,43.6104,2.3834,615.0720437082235,97.0,384.0,2.4565,0.4594276845418076,1434.9341251700378,0.0,0.0,0.49016807065001944,1,High Risk - Severe Poverty,High
Uzo-Uwani,Enugu,6.75,7.2,0.0,0.03,6.8819,43.6104,2.3834,615.0720437082235,61.0,384.0,2.4565,0.46397526676779577,1262.853316974942,0.0,0.0,0.5083185814007612,1,High Risk - Severe Poverty,High
Abaji,Federal Capital Territory,8.475556,6.943333,0.5895193299096638,0.24969999999999998,45.0612,55.4098,26.7308,499.12601386905624,52.0,405.0,0.667,0.47992050148293214,2204.2968366951804,378.0,0.0,0.7337428468424771,0,Critical - Humanitarian Emergency,Critical
Abuja,Federal Capital Territory,9.06666667,7.48333333,0.009994187410340614,0.032459999999999996,7.5663800000000005,42.91302,1.5870199999999999,499.12601386905624,0.0,405.0,1.7517400000000003,0.4619694714748677,1504.488750635733,0.0,0.0,0.5692588691788601,1,High Risk - Severe Poverty,High
Bwari,Federal Capital Territory,9.280278,7.38,0.7044133616149427,0.24969999999999998,45.0612,55.4098,26.7308,499.12601386905624,121.0,405.0,0.7424,0.505610243991079,2047.3041546761276,573.0,0.0,0.6948324497193965,0,Critical - Humanitarian Emergency,Critical
Gwagwalada,Federal Capital Territory,8.939167,7.075833,0.17716344453276228,0.23318,42.86782,54.12822,24.324419999999996,499.1260138690562,82.0,405.0,1.04802,0.42542588462074016,1497.4121105190677,606.0,0.0,0.6995442762966517,0,Critical - Humanitarian Emergency,Critical
Kuje,Federal Capital Territory,8.88222222,7.22027778,0.5885132765566179,0.24969999999999998,45.0612,55.4098,26.7308,499.1260138690563,83.0,405.0,0.6860999999999999,0.48483223669283265,2120.9112313322644,389.0,0.0,0.7182879532920945,0,Critical - Humanitarian Emergency,Critical
Kwali,Federal Capital Territory,8.839722,7.054167,2.4592938341712305,0.28334000000000004,51.53134,55.04898000000001,31.111739999999998,499.12601386905624,65.0,405.0,0.667,0.4143870721357235,1789.3124641434213,1476.0,0.0,0.704819931850976,0,Critical - Humanitarian Emergency,Critical
Akko,Gombe,10.10706761352457,11.041261362116334,0.04383214955725094,0.3345,61.3412,54.5291,40.1715,252.66679718509138,119.0,408.0,0.6489,0.46960998510177887,1732.6248342859828,9993.0,0.0,0.7743130791564146,0,Critical - Humanitarian Emergency,Critical
Balanga,Gombe,9.96666667,11.68333333,0.00466411095426464,0.3345,61.3412,54.5291,40.1715,252.66679718509138,86.0,408.0,0.6860999999999999,0.33008064427400846,247.2240230377153,7102.0,0.0,0.7888970857626756,0,Critical - Humanitarian Emergency,Critical
Billiri,Gombe,9.83333333,11.15,0.027401522041102987,0.3345,61.3412,54.5291,40.1715,252.66679718509138,101.0,408.0,0.6308,0.44654974789006463,1667.3391464911765,893.0,0.0,0.7840529754571022,0,Critical - Humanitarian Emergency,Critical
Dukku,Gombe,10.81666667,10.76666667,0.0024080874111802623,0.3345,61.3412,54.5291,40.1715,252.66679718509138,80.0,408.0,0.5926,0.3329725646397502,941.5264076526018,1472.0,0.0,0.7964075169238797,0,Critical - Humanitarian Emergency,Critical
Funakaye,Gombe,10.85,11.43333333,0.03285191481427018,0.3345,61.3412,54.5291,40.1715,252.66679718509135,63.0,408.0,0.667,0.4120690485832239,1812.4457825314507,5079.0,0.0,0.799934145629859,0,Critical - Humanitarian Emergency,Critical
Gombe,Gombe,10.28333333,11.16666667,1.6266576291699157,0.3345,61.3412,54.5291,40.1715,252.66679718509138,68.0,408.0,0.6860999999999999,0.35741662175288413,796.0409624657259,9307.0,0.0,0.7574835134368523,0,Critical - Humanitarian Emergency,Critical
Kaltungo,Gombe,9.88333333,11.43333333,0.018735039838486248,0.3345,61.3412,54.5291,40.1715,252.66679718509135,92.0,408.0,0.6860999999999999,0.4144178196112385,1495.3738049476465,5765.0,0.0,0.7857388743906143,0,Critical - Humanitarian Emergency,Critical
Kwami,Gombe,10.5,11.25,0.021017787317875066,0.3345,61.3412,54.5291,40.1715,252.66679718509138,73.0,408.0,0.6117,0.3284888471715731,905.4400451483787,2137.0,0.0,0.7982831801393838,0,Critical - Humanitarian Emergency,Critical
Nafada,Gombe,11.1333,11.25,0.003127094254647763,0.3345,61.3412,54.5291,40.1715,252.66679718509135,42.0,408.0,0.6117,0.3935168276350938,1798.841697364313,1613.0,0.0,0.8132539900360265,0,Critical - Humanitarian Emergency,Critical
Shongom,Gombe,9.65,11.2167,0.12749148614921874,0.3345,61.3412,54.5291,40.1715,252.6667971850914,78.0,408.0,0.6592800000000001,0.36981058046441456,968.3386160303206,0.0,0.0,0.7909609944877727,0,Critical - Humanitarian Emergency,Critical
Yamaltu/Deba,Gombe,10.2167,11.3833,0.02819885222155637,0.3345,61.3412,54.5291,40.1715,252.6667971850914,96.0,408.0,0.6298,0.4453620380919531,1629.8481845407618,4121.0,0.0,0.7864267881307215,0,Critical - Humanitarian Emergency,Critical
Aboh Mbaise,Imo,5.45,7.23333333,0.019537151409046993,0.0183,4.6123,39.654,0.2865,1133.297673756501,0.0,238.0,2.0731,0.36621039188153104,931.6097384995049,0.0,0.0,0.5758730662075079,1,High Risk - Severe Poverty,High
Ahiazu Mbaise,Imo,5.546985,7.270299,0.029971518982394814,0.0183,4.6123,39.654,0.2865,1133.297673756501,0.0,238.0,2.0731,0.3427314400682927,794.6869871020178,0.0,0.0,0.5756167022133428,1,High Risk - Severe Poverty,High
Ehime Mbano,Imo,5.66258,7.30387,0.019537151409046993,0.0183,4.6123,39.654,0.2865,1133.2976737565011,0.0,238.0,2.0731,0.3522201258524621,850.3080964060546,0.0,0.0,0.5758730662075079,1,High Risk - Severe Poverty,High
Ezinihitte Mbaise,Imo,5.50511,7.367715,0.029971518982394814,0.0183,4.6123,39.654,0.2865,1133.2976737565011,0.0,238.0,2.0731,0.3427314400682927,794.6869871020178,0.0,0.0,0.5756167022133428,1,High Risk - Severe Poverty,High
Ideato North,Imo,5.50511,7.367715,0.008284768137064847,0.0183,4.6123,39.654,0.2865,1133.297673756501,72.0,238.0,2.0731,0.29924411996842937,592.9006502507675,0.0,0.0,0.5423995281875181,1,High Risk - Severe Poverty,High
Ideato South,Imo,5.85,7.1,0.0,0.0183,4.6123,39.654,0.2865,1133.2976737565011,40.0,238.0,2.0731,0.3100414541181281,653.30957419402,0.0,0.0,0.5576030782575554,1,High Risk - Severe Poverty,High
Ihitte/Uboma,Imo,5.616412,7.349424,0.0017206611055316347,0.0183,4.6123,39.654,0.2865,1133.2976737565011,38.0,238.0,2.0731,0.27022686661100753,582.0417133322278,0.0,0.0,0.5584983030022016,1,High Risk - Severe Poverty,High
Ikeduru,Imo,5.550556,7.066389,0.05438271186969899,0.0183,4.6123,39.654,0.2865,1133.297673756501,81.0,238.0,2.0731,0.31576941011003445,629.1017284982146,0.0,0.0,0.5370481888959272,1,High Risk - Severe Poverty,High
Isiala Mbano,Imo,5.703582,7.179541,0.007052644927871419,0.0183,4.6123,39.654,0.2865,1133.2976737565011,76.0,238.0,2.0731,0.2527716424194627,446.6618092821533,0.0,0.0,0.5405548004608488,1,High Risk - Severe Poverty,High
Isu,Imo,5.68388889,7.06888889,0.0022861605031149726,0.0183,4.6123,39.654,0.2865,1133.297673756501,43.0,238.0,2.0731,0.3100414541181281,653.30957419402,0.0,0.0,0.5561406591381756,1,High Risk - Severe Poverty,High
Mbaitoli,Imo,5.587778,7.05,0.6831227866553173,0.0183,4.6123,39.654,0.2865,1133.2976737565011,94.0,238.0,2.0731,0.4081644791624083,921.3899339931517,0.0,0.0,0.5155068024454504,1,High Risk - Severe Poverty,High
Ngor Okpala,Imo,5.496233,7.043545,0.029971518982394814,0.0183,4.6123,39.654,0.2865,1133.2976737565011,0.0,238.0,2.0731,0.3427314400682927,794.6869871020178,0.0,0.0,0.5756167022133428,1,High Risk - Severe Poverty,High
Njaba,Imo,5.702103,7.018633,0.03883074614309495,0.0183,4.6123,39.654,0.2865,1133.2976737565011,25.0,238.0,2.0731,0.3960570878713085,1039.8801320588414,0.0,0.0,0.5636802881484948,1,High Risk - Severe Poverty,High
Nkwerre,Imo,5.75,7.1,0.07999436012827434,0.0183,4.6123,39.654,0.2865,1133.2976737565011,36.0,238.0,2.0731,0.3100414541181281,653.30957419402,0.0,0.0,0.5575126813584133,1,High Risk - Severe Poverty,High
Nwangele,Imo,5.725859,7.119447,0.01390659112122751,0.0183,4.6123,39.654,0.2865,1133.2976737565011,33.0,238.0,2.0731,0.3289427281251544,569.5952552134605,0.0,0.0,0.5605426545317644,1,High Risk - Severe Poverty,High
Obowo,Imo,5.601592,7.320757,0.01123379284335721,0.0183,4.6123,39.654,0.2865,1133.2976737565011,66.0,238.0,2.0731,0.2945783033902943,570.4975339162677,0.0,0.0,0.5451395730293801,1,High Risk - Severe Poverty,High
Oguta,Imo,5.71166667,6.80944444,1.540206391871623,0.0183,4.6123,39.654,0.2865,1133.2976737565011,57.0,238.0,2.0731,0.30523655243471826,639.4664546951311,0.0,0.0,0.5117926996506211,1,High Risk - Severe Poverty,High
Ohaji/Egbema,Imo,5.305833,6.945556,2.96102639174803,0.0183,4.6123,39.654,0.2865,1133.297673756501,63.0,238.0,2.0731,0.2945783033902943,570.4975339162677,0.0,0.0,0.47407179838935115,1,High Risk - Severe Poverty,High
Okigwe,Imo,5.483,7.55,0.0,0.0183,4.6123,39.654,0.2865,1133.297673756501,70.0,238.0,2.0731,0.29279231733367045,574.6093140630378,0.0,0.0,0.5435405782575554,1,High Risk - Severe Poverty,High
Onuimo,Imo,5.77363,7.2411,0.01540523641384565,0.0183,4.6123,39.654,0.2865,1133.2976737565011,22.0,238.0,2.0731,0.3427314400682927,794.6869871020178,0.0,0.0,0.56566208402584,1,High Risk - Severe Poverty,High
Orlu,Imo,5.79638889,7.03888889,0.029905863188851436,0.0183,4.6123,39.654,0.2865,1133.297673756501,120.0,238.0,2.0731,0.38460192384537056,655.7816057496628,0.0,0.0,0.5193683153232275,1,High Risk - Severe Poverty,High
Orsu,Imo,5.853889,6.86,0.0,0.0183,4.6123,39.654,0.2865,1133.2976737565011,62.0,238.0,2.0731,0.2945783033902943,570.4975339162677,0.0,0.0,0.5472905782575554,1,High Risk - Severe Poverty,High
Oru East,Imo,5.983333,6.983333,0.027631130928688862,0.0183,4.6123,39.654,0.2865,1133.297673756501,62.0,238.0,2.0731,0.24974403554845173,435.5643156704391,0.0,0.0,0.5466117036598969,1,High Risk - Severe Poverty,High
Oru West,Imo,5.735833,6.883333,0.0038171970483028526,0.0183,4.6123,39.654,0.2865,1133.2976737565011,65.0,238.0,2.0731,0.2945783033902943,570.4975339162677,0.0,0.0,0.5457905428053046,1,High Risk - Severe Poverty,High
Owerri Municipal,Imo,5.485,7.035,1.874369204044342,0.0183,4.6123,39.654,0.2865,1133.2976737565011,111.0,238.0,2.0731,0.24334444041430756,566.6149353774487,0.0,0.0,0.4782700889153173,1,High Risk - Severe Poverty,High
Owerri North,Imo,5.456667,7.102778,0.3851538397671975,0.0183,4.6123,39.654,0.2865,1133.2976737565011,95.0,238.0,2.0731,0.30587983472616187,627.5028527610968,0.0,0.0,0.5223589091072889,1,High Risk - Severe Poverty,High
Owerri West,Imo,5.476513,6.979718,0.13390217704546586,0.0183,4.6123,39.654,0.2865,1133.2976737565011,74.0,238.0,2.0731,0.3258744916662015,609.9469349019627,0.0,0.0,0.5383757097826837,1,High Risk - Severe Poverty,High
Auyo,Jigawa,12.36,9.98555556,0.015751522972256026,0.4377,74.7774,58.5301,51.9815,320.0993655210124,30.0,180.0,1.163,0.3697747718126027,1852.5817796302285,0.0,0.0,0.9065063676257492,0,Critical - Humanitarian Emergency,Critical
Babura,Jigawa,12.63333333,8.96666667,0.015482882180331666,0.4377,74.7774,58.5301,51.9815,320.0993655210124,34.0,180.0,1.163,0.28526967092201017,625.727206059687,155.0,0.0,0.9046379679133016,0,Critical - Humanitarian Emergency,Critical
Biriniwa,Jigawa,12.7833,10.2333,0.007761018622356157,0.4377,74.7774,58.5301,51.9815,320.0993655210124,0.0,180.0,1.163,0.4113670018939044,1709.926482171455,0.0,0.0,0.9207651878719102,0,Critical - Humanitarian Emergency,Critical
Birnin Kudu,Jigawa,11.45,9.475,0.02287811054608363,0.4377,74.7774,58.5301,51.9815,320.0993655210124,51.0,180.0,1.163,0.23953570142050876,560.7823517824337,0.0,0.0,0.8964875231178787,0,Critical - Humanitarian Emergency,Critical
Buji,Jigawa,11.66371,9.730518,0.015053524021634285,0.4377,74.7774,58.5301,51.9815,320.0993655210124,29.0,180.0,1.163,0.3697747718126027,1852.5817796302285,0.0,0.0,0.9069922668969097,0,Critical - Humanitarian Emergency,Critical
Dutse,Jigawa,11.70111111,9.34194444,0.14757536027781176,0.4377,74.7774,58.5301,51.9815,320.0993655210124,60.0,180.0,1.163,0.2813909846043068,622.9491479843792,0.0,0.0,0.8892050622817484,0,Critical - Humanitarian Emergency,Critical
Gagarawa,Jigawa,12.407564,9.528397,0.025483663486636086,0.4377,74.7774,58.5301,51.9815,320.0993655210124,21.0,180.0,1.163,0.36167096944878196,1532.4101470874195,0.0,0.0,0.910486006783956,0,Critical - Humanitarian Emergency,Critical
Garki,Jigawa,12.432259,9.181244,0.0034899752230135857,0.4377,74.7774,58.5301,51.9815,320.0993655210123,31.0,180.0,1.163,0.35484955577766686,428.9515379117505,7.0,0.0,0.9063388739629009,0,Critical - Humanitarian Emergency,Critical
Gumel,Jigawa,12.62833333,9.38972222,0.12337806012895372,0.4377,74.7774,58.5301,51.9815,320.0993655210124,22.0,180.0,1.163,0.36167096944878196,1532.4101470874195,0.0,0.0,0.9076120704271217,0,Critical - Humanitarian Emergency,Critical
Guri,Jigawa,12.633757685656764,10.481106764515644,0.00840451930559348,0.4377,74.7774,58.5301,51.9815,320.0993655210124,22.0,180.0,1.163,0.2458356134866274,493.6576083891963,0.0,0.0,0.9104368775792169,0,Critical - Humanitarian Emergency,Critical
Gwaram,Jigawa,11.185833,9.968611,0.005968409145061399,0.4377,74.7774,58.5301,51.9815,320.0993655210123,74.0,180.0,1.163,0.3192413628216618,783.7653480281082,0.0,0.0,0.8861217308407194,0,Critical - Humanitarian Emergency,Critical
Gwiwa,Jigawa,12.736914,8.271095,0.027012434648157644,0.4377,74.7774,58.5301,51.9815,320.0993655210123,28.0,180.0,1.163,0.2620487209755721,674.0657191899712,0.0,0.0,0.9071671961097342,0,Critical - Humanitarian Emergency,Critical
